,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,jHGyhigBdyI,BF IN 8 MINS - Immortal Anti-Mage By Saksa Top 9 EU - Dota 2,Subscribe : http://bit.ly/JoinOnlyBrothers Submit your clip fail/comeback/Amazing Builds etc : https://goo.gl/8BoC8D OnlyBrothers Dota 2 Social Midia : Twitter : https://twitter.com/OnlyBrothers...,https://i.ytimg.com/vi/jHGyhigBdyI/default.jpg,OnlyBrothers Dota 2,UChwV8L8aY_tRhJqjZ9x9PkA,3594,90,10,71
1,aTIdq3t0UHg,"Nepal Idol, Gala Round | Full Episode 21 | Top 9 - July 21 2017",Format Created By Simon Fuller Based on format owned by Fremantle Media & 19TV Ltd. Consulting Producer Michelle Foreman Satish Datt Aradhana Bhola Project Head Suresh Paudel Post Production...,https://i.ytimg.com/vi/aTIdq3t0UHg/default.jpg,Nepal Idol,UCxwa4RK4FCq-1LR5l5Dh8vA,824734,6620,811,1932
2,HIoV4afakHM,TOP 9 Track Nonstop huyền thoại của dân bay đời đầu - DJ Thảo Bebe và Rapper Ashi,Những ai nghe nonstop từ những năm 2010 2012 chắc đều thuộc lòng giai điệu của những track này. Mình tổng hợp các track lại chứ không phải là DJ chuyên...,https://i.ytimg.com/vi/HIoV4afakHM/default.jpg,TCT Music,UCtaVOvFEOinTJXZu2jLxlxA,801285,4251,305,337
3,huhJyw0_IvU,TOP 9 MEILLEURES LEGENDAIRES - Hearthstone,"Si la vidéo t'a plu, n'hesite pas à t'abonner et lacher un commentaire ça fait plaisir ! Deviens un bro ▻ http://bit.ly/1QXPV2a Et retrouve moi sur mes reseaux sociaux : ♥ https://twitter.co...",https://i.ytimg.com/vi/huhJyw0_IvU/default.jpg,LoweloTV,UCM06xGXET-N3C5y85r54MCA,856,87,3,24
4,NvB7b8zxsD8,Turret Hunter Hayabusa [Top 9 Global Hayabusa] | BTR · Fabiens Hayabusa Gameplay #1 Mobile Legends,Turret Hunter Hayabusa [Top 9 Global Hayabusa] | BTR · Fabiens Hayabusa Gameplay & Build #1 Mobile Legends. https://www.youtube.com/watch?v=NvB7b8zxsD8 Player : BTR · Fabiens...,https://i.ytimg.com/vi/NvB7b8zxsD8/default.jpg,Mobile Moba,UChVMFfRtMc03NuFid2jBHRQ,15342,377,8,98
5,knWuHaC5zDs,Top 9 Comori Ascunse In Vazul Tuturor,Aboneaza-te la Canalul Secundar https://www.youtube.com/channel/UCtS6URBLm4bxSE_sFqfADzQ/videos Pentru Promovari contactati-ma pe pagina de facebook https://www.facebook.com/NowYouKnowTop/,https://i.ytimg.com/vi/knWuHaC5zDs/default.jpg,Now You Know,UCCZoiwHiWsmXEU7HPwFlhaw,52849,3144,58,129
6,2x7AjES7gck,Top 9 Hottest Young Boy Singers (Then & Now),,https://i.ytimg.com/vi/2x7AjES7gck/default.jpg,MattyB Slovenia,UCQbKZCRqpGblgU9AMBZJu8A,5005700,53717,4243,17020
7,nud71ZVDzU8,Top 9 de armas de los VIDEOJUEGOS en la VIDA REAL *100% Funcionales - HShoww,"Hoy les presento a las mejores armas de videojuegos en al vida real que funcionan totalmente. Espero que les gusten este tipo de vídeos y con el invitado especial ""Spiderman"" Dale un buen...",https://i.ytimg.com/vi/nud71ZVDzU8/default.jpg,H Showw,UC1VPFv3jZg85PVn6QYGb8bw,658,190,4,40
8,N53GsGgcdls,Top 9 Reveal: Thapelo takes on Ma Brrrn |Idols SA Season 13,"You can never go wrong with a South Africa gem like, 'Weekend Special' and Thapelo truly did it justice. For more information visit: https://www.idolssa.tv https://www.mzansimagic.tv Follow...",https://i.ytimg.com/vi/N53GsGgcdls/default.jpg,IdolsSA,UCIqNOMtvwCM3vwFi38WvQ5g,31771,287,22,38
9,s8HsVSlnKGI,Top 9 Got Talent Golden Buzzer Auditions of 2016,Leave a LIKE if you enjoyed! Click on the for notifications! SUBSCRIBE ▻ https://goo.gl/hEdMUa Follow us on Twitter! ▻ http://Twitter.com/VainsTweets Follow us on Twitch! ▻ http://www.tw...,https://i.ytimg.com/vi/s8HsVSlnKGI/default.jpg,Vain'sVids,UCE0AD3JgXVb0PNZGCWczqQA,1335749,3852,513,158
10,qZ1AFoS2FTQ,[축덕] 레전드 배신자 축구선수 TOP 9┃팀과 팬의 뒤통수를 시원하게 치고 이적...!!,원 소속팀을 안 좋게 떠난 배신자 축구선수 TOP 9!!! 다른 의견이 있다면 댓글 남겨주세요! ▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭▭...,https://i.ytimg.com/vi/qZ1AFoS2FTQ/default.jpg,축덕,UCj1Q64mwSIbGSJXZjhuAnLQ,64274,222,30,366
11,5HNLIyjS9wE,اعلان نتایج ۹ بهترین - فصل سیزدهم ستاره افغان / Top 9 Elimination - Afghan Star S13 - Episode 15,برنامه امشب ستاره افغان با اجرای زیبای جمیل کریمی و محمد عقیل شریفی آغاز شد که متعاقباً دیگر ستاره ها آهنگ...,https://i.ytimg.com/vi/5HNLIyjS9wE/default.jpg,AfghanstarToloTV,UCBahtf2wZzkC76BBXAM71ig,175321,1306,164,835
