,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,hq7G3Wmlrss,TOP 16 MISS UNIVERSE 2017,,https://i.ytimg.com/vi/hq7G3Wmlrss/default.jpg,El Rincón de la Belleza,UC_SGWR_rJuF9aNrpeQFmyng,495742,1534,327,950
1,55Vy1v13AEk,Top 16 Bài Hát Âu Mỹ Trên 1 Tỷ View | Nghe Đi Nghe Lại Cả Ngày Không Chán | Full Bài Hát,,https://i.ytimg.com/vi/55Vy1v13AEk/default.jpg,LT NCS,UCktw1eAusZdEm4D_TcHS7eQ,1713720,8148,676,441
2,r6CN38a6MVI,Miss Universe 2017 - Top 16 Announcement Part 1 (Asia/Africa/Europe),Miss Universe 2017 - Top 16 Announcement Part 1 | Miss Universe 2017 Miss Universe 2017 - Top 16 Announcement Part 1 Miss Universe 2017 Miss Universe 2017 Philippines Miss Universe 2017 vietnam...,https://i.ytimg.com/vi/r6CN38a6MVI/default.jpg,Latino Vicente,UCfbbHN-2SGtIztAgI1dWsew,178950,347,74,235
3,rDv0lCeLUzY,Miss Universe 2017 - Top 16 Announcement (The Asia Pacific & Africa Region),"Miss Universe 2017 will be the 66th Miss Universe pageant, to be held on 26 November 2017. The event is scheduled to be held at The AXIS at Planet Hollywood in Las Vegas, Nevada, United States....",https://i.ytimg.com/vi/rDv0lCeLUzY/default.jpg,seng12900 .beautypageant,UCUtmKy272Ruy8tRiUMSDRGA,46471,146,21,67
4,xlNzF8tFyxw,Mistrzostwa Polski Klanów - Top 16 Poland #2 | Clash Royale Polska,Jeśli podoba Ci się ten live - oceń go. Dzięki ! Dotacje: https://clickdonate.me/donate/1620-gramy-w-gry chester - YT na facebook'u: https://www.facebook.com/chester.gwg/ music: https://www....,https://i.ytimg.com/vi/xlNzF8tFyxw/default.jpg,chester,UCiLX6KR2esjXYrY9RdljVdg,73476,3721,75,30
5,2_IaZq-QSGA,Top 16 Bản Nhạc Điện Tử Gây Nghiện Nghe Hoài Không Chán - Nhạc Ma Quái Gây Nghiện,"Top 16 Bản Nhạc Điện Tử Gây Nghiện Nghe Hoài Không Chán - Nhạc Ma Quái Gây Nghiện Đừng quên like, share và đăng ký để cập nhật những video nhạc mới...",https://i.ytimg.com/vi/2_IaZq-QSGA/default.jpg,M4Uplus,UC0akWcj4wgv6L7DtRGkA9UQ,84112,670,31,105
6,vpuDde8nRHA,Miss Universe 2017 - Top 16 Announcement Part 2 (Americas + Wild Cards),Miss Universe 2017 - Top 16 Announcement Part 2 (Americas + Wild Cards) | Miss Universe 2017 Miss Universe 2017 - Top 16 Announcement Part 2 (Americas + Wild Cards) Miss Universe 2017 Miss...,https://i.ytimg.com/vi/vpuDde8nRHA/default.jpg,Latino Vicente,UCfbbHN-2SGtIztAgI1dWsew,126685,236,63,213
7,4nStzaQ76wc,"Top 5 Plays of the Night | January 16, 2018","Check out the top 5 plays of the night around the NBA, featuring Anthony Davis, Jayson Tatum, Aaron Gordon, Daniel Theis, and Torrey Craig! The Top 5 of the night in the NBA, tailored down...",https://i.ytimg.com/vi/4nStzaQ76wc/default.jpg,NBA,UCWJ2lWNubArHWmf3FIHbfcQ,96678,1507,1387,255
8,Vys9wVZXzV8,Keysi Sayago pasa al Top 16 del Miss Universo,Video Cortesía TNT.,https://i.ytimg.com/vi/Vys9wVZXzV8/default.jpg,Diario PRIMICIA,UCrQAUUMm_sb85WHHxPSUJXA,8515,57,3,18
9,j6JfQQ3rbk8,Miss Universe 2017- Top 16 Finalist,,https://i.ytimg.com/vi/j6JfQQ3rbk8/default.jpg,Officially Beauty,UC2nyJpDEk4CkM63Pmo4Qhrg,12229,46,7,19
10,vClgyleV2GM,Miss Universe 2017 - Top 16 Swimsuit Competition,"Miss Universe 2017 will be the 66th Miss Universe pageant, to be held on 26 November 2017. The event is scheduled to be held at The AXIS at Planet Hollywood in Las Vegas, Nevada, United States....",https://i.ytimg.com/vi/vClgyleV2GM/default.jpg,seng12900 .beautypageant,UCUtmKy272Ruy8tRiUMSDRGA,81417,230,39,93
11,t8z1Ez-IPmo,Top 16 Most WTF Product Mascots,"Today on blameitonjorge, we go over product mascots that should have never been, including McDonald's, Domino's, and Lemonheads. FOLLOW ME HERE My Channel▻ https://goo.gl/8GhBcQ Facebook▻...",https://i.ytimg.com/vi/t8z1Ez-IPmo/default.jpg,blameitonjorge,UCU3oAyhHDXjgbxazqOEG2UA,483398,10422,397,2280
12,G8UJGWATAUo,Transformers: Top 16 Strongest/Powerful Transformers (Movie Rankings) 2017,Top 16 Strongest Transformers from the live action movie universe. With Transformers The Last Knight seeming to be the climax of the live action Universe and Bumbelebee's solo film going back...,https://i.ytimg.com/vi/G8UJGWATAUo/default.jpg,RandomBlackGamer,UCn_c8Eon88kdig-n0WDSrdg,298440,3534,147,951
13,jU6HiOGWoQE,Miss Universe 2017 TOP 16 Announcement,Miss Universe 2017 Top 16 Announcement Miss Universe 2017 Top 16 Miss Universe 2017 Top 16 Final Miss Universo 2017 Top 16 Miss Universe 2017 Miss Universo 201.,https://i.ytimg.com/vi/jU6HiOGWoQE/default.jpg,BeautyBeauty,UC3JV79qvgLdRI191inpSnFw,100266,311,45,175
14,tIN2VcAMFtE,CAPCOM CUP 2017 SFV TOP 16 (TIMESTAMP) MenaRD Daigo ItaZan Tokido Punk Bonchan Xian Luffy Fuudo Nemo,TIMESTAMP w/out Spoilers in Comment 0:00 Daigo vs MenaRD 12:02 Moke vs ItaZan 28:32 Tokido vs Bonchan 39:48 Yukadon vs Luffy 49:51 Punk vs Xian 1:01:56 Momochi vs 801Strider 1:12:40 Problem...,https://i.ytimg.com/vi/tIN2VcAMFtE/default.jpg,SF5 RBK,UC57EEOF5J1IbnjlTnVAfaFA,53218,390,23,135
