,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,qZVUs19JzCI,Miriam Cruz - Entrevista con Isaura Taveras Top13 RD,Cuentas Oficiales: http://www.miriamcruz.com/ Twitter: http://www.twitter.com/miriamcruz Facebook: http://www.facebook.com/miriamcruzoficial / Instagram: http://instagram.com/miriamcruzoficial...,https://i.ytimg.com/vi/qZVUs19JzCI/default.jpg,Miriam Cruz Oficial,UCNFueDS0vhHdgBaA8RNzh7g,1545,51,0,1
1,09MOFPvoWwI,FINAL Miss Universe 2016/2017 - Top 13 (ENGLISH),65th Miss Universe - TOP 13 in English.,https://i.ytimg.com/vi/09MOFPvoWwI/default.jpg,Concursos de Belleza - Matheus,UCjHBjIXveLQlqGLzkGkKx1A,673509,2045,272,642
2,Kcp-n65ZoE0,Top 13 Tasty Desserts Recipes 😋 😋 | Best Desserts Recipes And Cake Proper Tasty Tastemade 😜 2017,Thanks For Watching ❤ ❤ ❤ Top 13 Tasty Desserts Recipes | Best Desserts Recipes And Cake Proper Tasty Tastemade ...,https://i.ytimg.com/vi/Kcp-n65ZoE0/default.jpg,satisfying videos,UCcuLe5rHnUNScrhE9yQnt5g,475533,4974,350,126
3,_8XqRebkq9s,Top 13 Kills from FRIDAY THE 13th!,PATREON ▻ https://patreon.com/deadmeatjames MERCH (shirts & pins) ▻ http://www.DeadMeatStore.com/ Dead Meat on Social Media: Twitter ▻ https://twitter.com/deadmeatjames Instagram ▻...,https://i.ytimg.com/vi/_8XqRebkq9s/default.jpg,Dead Meat,UC2IYWWifoIht9T47z1Z5lJw,124576,8780,32,1937
4,Ij4Jw5pSIeI,TOP 13 DES PIRES BÊTISES DE MOMO,Jeux à petit prix sur G2A : https://www.g2a.com/?reflink=gamemixtreize ( - 3% avec le code GMT ) Un max de j'aimes & commentaires ♥ ✓ Ma chaîne AbdelPasDrôle : https://www.youtube.com...,https://i.ytimg.com/vi/Ij4Jw5pSIeI/default.jpg,GameMixTreize,UCNVMW8UDDZYVxXJqVs3lnUA,2149096,76804,2324,18497
5,0SA4ijOWxTU,TOP 13 GIER | TOP GAMES 2017,ZOSTAW ŁAPKĘ W GÓRĘ! SUBSKRYBUJ KANAŁ! INNE TOPKI: http://bit.ly/2jBGYiC ☆ ▻ ZALAJKUJ FANPAGE: http://tinyurl.com/c3m9qla ▻ ODWIEDŹ INSTAGRAM: http://tinyurl.com/h...,https://i.ytimg.com/vi/0SA4ijOWxTU/default.jpg,ROJSON,UCepTegSUq_PSKSPn1Eq7D9g,87598,10580,142,652
6,pOlR-XA2lHo,Top 13 Minecraft Animations - Best DanTDM TheDiamondMinecart Animation 2017,Top 13 Minecraft Animations - Best DanTDM TheDiamondMinecart Animation 2017 Share the video: https://youtu.be/pOlR-XA2lHo Subscribe: https://goo.gl/4Pzzfj Playlists: Best Minecraft Animation:...,https://i.ytimg.com/vi/pOlR-XA2lHo/default.jpg,GameCinema,UCV326LBjPAjq_92T5rldjEQ,1042215,8180,620,444
7,ok0pqe1vYB4,Miss Universe 2016 - Top 13 (HD),Kenya Indonesia USA Mexico Peru Panama Colombia Philippines Canada Brazil France Haiti Thailand.,https://i.ytimg.com/vi/ok0pqe1vYB4/default.jpg,David Ceron,UCu9wt5c4vUFiV25VtNjo2uQ,335582,1197,102,259
8,Y1BWAmrqgJA,TOP 13 - CENAS EXAGERADAS DOS GAMES,"O grande atrativo de alguns jogos são as cenas exageradas por causar impactos e tal, mas nesse vídeo eu trago alguns pequenos exageros, espero que vocês gostem, um grande abraço a todos,...",https://i.ytimg.com/vi/Y1BWAmrqgJA/default.jpg,SANDMAN,UCDDY1a5bwiQP90u0i-dBD2Q,91784,4513,93,293
9,PXw_f8XkCMM,Top 13 Bài Hát Âu Mỹ Remix Triệu View - EDM Gây Nghiện Cực Mạnh - Nhạc Ma Quái Gây Nghiện,Top 13 Bài Hát Âu Mỹ Remix Triệu View - EDM Gây Nghiện Cực Mạnh - Nhạc Ma Quái Gây Nghiện Nhạc Dành Cho Game Thủ #1 → https://www.youtube.com/watch?v=uzUT5F-gRc8&list=PLv...,https://i.ytimg.com/vi/PXw_f8XkCMM/default.jpg,M4Uplus,UC0akWcj4wgv6L7DtRGkA9UQ,80192,474,15,22
