,id,title,description,thumbnail,channelTitle,channelId,viewCount,likeCount,dislikeCount,commentCount
0,nA_HbiSLOtc,3 Amazing Life Hacks,"Magnets: https://goo.gl/RXz1HJ LED Lights: https://goo.gl/vAdfwt Motor: https://goo.gl/bi2rTL Hello my dear friends,in this video I'm going to show you 5 AWESOME Life Hacks For LAPTOP That...",https://i.ytimg.com/vi/nA_HbiSLOtc/default.jpg,ADDYOLOGY,UC_AB7gQJhlSV25e2a3UICZQ,6095686,30926,4449,738
1,bvUNqJ9TLHw,3 Amazing ideas and incredible DIY Toys,3 incredible ideas for Fun in this video Ishow You How to Make: 1) Electric Tank 2) Floating Car 3) Coca-Cola Truck if You enjoy this video please Like and Subscribe!,https://i.ytimg.com/vi/bvUNqJ9TLHw/default.jpg,Yuri Ostr,UCe-DtN146ECXmupGc0N7ShQ,5581175,22138,1963,830
2,xrrd9HD2-VQ,3 Amazing Recipes Using Homemade Bread Dough,Get the recipe: https://tasty.co/compilation/3-epic-ways-to-transform-homemade-bread Buy the Tasty Cookbook Today: http://bit.ly/2zVLRyd Check us out on Facebook! - facebook.com/buzzfeedtasty...,https://i.ytimg.com/vi/xrrd9HD2-VQ/default.jpg,Tasty,UCJFp8uSYCjXOMnkUyb3CQ3Q,202372,7506,109,210
3,G_lR3CK_B-c,Top 3 Amazing Life Hacks,3 Amazing Life Hacks.,https://i.ytimg.com/vi/G_lR3CK_B-c/default.jpg,Genesis TV,UCiyrG_iVZfJE8lnv5WJ22JA,442426,1428,643,179
4,B6wztKnu7PY,3 amazing life hacks with lighters!,3 amazing life hacks with lighters! ➤ I channel my friend - https://goo.gl/EVktZD Thank you for watching don't forget to SUBSCRIBE!,https://i.ytimg.com/vi/B6wztKnu7PY/default.jpg,Mr. Crazy,UCAN1rrcALwTlqmUO0siomuw,12330905,67028,5259,1790
5,m0a3mpCfSF4,3 AMAZING LIFE HACKS,That is all folks I wished to share with you! Please subscribe to my YouTube channel with some more interesting video stories still waiting for you further on. Thanks for watching . MY GEAR;...,https://i.ytimg.com/vi/m0a3mpCfSF4/default.jpg,ADDYOLOGY,UC_AB7gQJhlSV25e2a3UICZQ,1038707,7908,1468,397
6,LOd7EqKdUM0,3 Amazing Life Hacks For DC Motor,3 Amazing Life Hacks for DC Motor DC Motor - https://goo.gl/qbzdik DC Gear Motor - https://goo.gl/CtHQub Laser Diode - https://goo.gl/Xx9q6i 10k Potentiometer - https://goo.gl/ce1fa4 Friends...,https://i.ytimg.com/vi/LOd7EqKdUM0/default.jpg,The Wrench,UC92-zm0B8vLq-mtJtSHnrJQ,12670,473,34,161
7,zkFP_PbYpYs,3 Amazing Life Hacks For Toothpaste,This is the cool and amazing life hack for toothpaste that make your life more easy Subscribe My channel Here: https://www.youtube.com/channel/UCwY7JbjRe95kbfYj4lwhV4A.,https://i.ytimg.com/vi/zkFP_PbYpYs/default.jpg,DIY,UCwY7JbjRe95kbfYj4lwhV4A,5143685,6731,6282,453
8,XIuBENnJ_j4,3 Amazing life hacks with Locks,3 Amazing life hacks with Locks Subscribe for new interesting videos! https://goo.gl/Q7P2Uh Follow us: Facebook: https://www.fb.com/wearexchannel Twitter: https://twitter.com/WEAREX92 Song:,https://i.ytimg.com/vi/XIuBENnJ_j4/default.jpg,WEAREX,UCP4ACC1BpVsPszl3cmQzuww,10265162,29384,5693,810
9,5H-APgSAj48,3 Amazing Life Hacks or Spinner Toys,Music: Jim Yosef - Link [NCS Release] https://www.youtube.com/watch?v=9iHM6X6uUH8 [Jim Yosef] • http://soundcloud.com/jim-yosef • http://facebook.com/jimyosefmusic • http://twitter.com/jimyosef.,https://i.ytimg.com/vi/5H-APgSAj48/default.jpg,DrBolt,UCWwSrBcek2LAPXo-sEGXNdg,17128974,41540,16492,1790
